,var,med
8701,Zm00001d024674,Zm00001d024674
8702,Zm00001d024488,Zm00001d024488
8703,Zm00001d024185,Zm00001d024185
8704,Zm00001d026369,Zm00001d026369
8705,Zm00001d023393,Zm00001d023393
8706,Zm00001d023603,Zm00001d023603
8707,Zm00001d025749,Zm00001d025749
8708,Zm00001d026072,Zm00001d026072
8709,Zm00001d024634,Zm00001d024634
8710,Zm00001d024733,Zm00001d024733
8711,Zm00001d025899,Zm00001d025899
8712,Zm00001d026263,Zm00001d026263
8713,Zm00001d026519,Zm00001d026519
8714,Zm00001d023612,Zm00001d023612
8715,Zm00001d024469,Zm00001d024469
8716,Zm00001d023910,Zm00001d023910
8717,Zm00001d026483,Zm00001d026483
8718,Zm00001d025413,Zm00001d025413
8719,Zm00001d024499,Zm00001d024499
8720,Zm00001d024266,Zm00001d024266
8721,Zm00001d023520,Zm00001d023520
8722,Zm00001d024018,Zm00001d024018
8723,Zm00001d024830,Zm00001d024830
8724,Zm00001d023863,Zm00001d023863
8725,Zm00001d024647,Zm00001d024647
8726,Zm00001d024443,Zm00001d024443
8727,Zm00001d026055,Zm00001d026055
8728,Zm00001d025685,Zm00001d025685
8729,Zm00001d024220,Zm00001d024220
8730,Zm00001d025409,Zm00001d025409
8731,Zm00001d025703,Zm00001d025703
8732,Zm00001d024465,Zm00001d024465
8733,Zm00001d024720,Zm00001d024720
8734,Zm00001d026584,Zm00001d026584
8735,Zm00001d023439,Zm00001d023439
8736,Zm00001d025544,Zm00001d025544
8737,Zm00001d026522,Zm00001d026522
8738,Zm00001d025713,Zm00001d025713
8739,Zm00001d024547,Zm00001d024547
8740,Zm00001d025765,Zm00001d025765
8741,Zm00001d023376,Zm00001d023376
8742,Zm00001d024311,Zm00001d024311
8743,Zm00001d024708,Zm00001d024708
8744,Zm00001d025860,Zm00001d025860
8745,Zm00001d023418,Zm00001d023418
8746,Zm00001d026069,Zm00001d026069
8747,Zm00001d024643,Zm00001d024643
8748,Zm00001d024379,Zm00001d024379
8749,Zm00001d026250,Zm00001d026250
8750,Zm00001d025808,Zm00001d025808
8751,Zm00001d026335,Zm00001d026335
8752,Zm00001d024614,Zm00001d024614
8753,Zm00001d024919,Zm00001d024919
8754,Zm00001d023801,Zm00001d023801
8755,Zm00001d024350,Zm00001d024350
8756,Zm00001d024134,Zm00001d024134
8757,Zm00001d024977,Zm00001d024977
8758,Zm00001d026328,Zm00001d026328
8759,Zm00001d025428,Zm00001d025428
8760,Zm00001d025402,Zm00001d025402
8761,Zm00001d024623,Zm00001d024623
8762,Zm00001d025913,Zm00001d025913
8763,Zm00001d024199,Zm00001d024199
8764,Zm00001d026028,Zm00001d026028
8765,Zm00001d023984,Zm00001d023984
8766,Zm00001d025624,Zm00001d025624
8767,Zm00001d025655,Zm00001d025655
8768,Zm00001d025574,Zm00001d025574
8769,Zm00001d026649,Zm00001d026649
8770,Zm00001d025451,Zm00001d025451
8771,Zm00001d025567,Zm00001d025567
8772,Zm00001d026598,Zm00001d026598
8773,Zm00001d026536,Zm00001d026536
8774,Zm00001d024424,Zm00001d024424
8775,Zm00001d026187,Zm00001d026187
8776,Zm00001d025362,Zm00001d025362
8777,Zm00001d023728,Zm00001d023728
8778,Zm00001d024969,Zm00001d024969
8779,Zm00001d023516,Zm00001d023516
8780,Zm00001d025243,Zm00001d025243
8781,Zm00001d025842,Zm00001d025842
8782,Zm00001d024800,Zm00001d024800
8783,Zm00001d024417,Zm00001d024417
8784,Zm00001d025604,Zm00001d025604
8785,Zm00001d025771,Zm00001d025771
8786,Zm00001d023318,Zm00001d023318
8787,Zm00001d024460,Zm00001d024460
8788,Zm00001d024057,Zm00001d024057
8789,Zm00001d024602,Zm00001d024602
8790,Zm00001d024140,Zm00001d024140
8791,Zm00001d023211,Zm00001d023211
8792,Zm00001d025430,Zm00001d025430
8793,Zm00001d026287,Zm00001d026287
8794,Zm00001d026489,Zm00001d026489
8795,Zm00001d026546,Zm00001d026546
8796,Zm00001d024151,Zm00001d024151
8797,Zm00001d026355,Zm00001d026355
8798,Zm00001d023870,Zm00001d023870
8799,Zm00001d025162,Zm00001d025162
8800,Zm00001d025367,Zm00001d025367
8801,Zm00001d026379,Zm00001d026379
8802,Zm00001d025941,Zm00001d025941
8803,Zm00001d024272,Zm00001d024272
8804,Zm00001d024864,Zm00001d024864
8805,Zm00001d025921,Zm00001d025921
8806,Zm00001d026617,Zm00001d026617
8807,Zm00001d023423,Zm00001d023423
8808,Zm00001d023223,Zm00001d023223
8809,Zm00001d024359,Zm00001d024359
8810,Zm00001d026398,Zm00001d026398
8811,Zm00001d025922,Zm00001d025922
8812,Zm00001d026578,Zm00001d026578
8813,Zm00001d023374,Zm00001d023374
8814,Zm00001d023301,Zm00001d023301
8815,Zm00001d024645,Zm00001d024645
8816,Zm00001d025260,Zm00001d025260
8817,Zm00001d025152,Zm00001d025152
8818,Zm00001d023915,Zm00001d023915
8819,Zm00001d026104,Zm00001d026104
8820,Zm00001d024786,Zm00001d024786
8821,Zm00001d024755,Zm00001d024755
8822,Zm00001d025711,Zm00001d025711
8823,Zm00001d024839,Zm00001d024839
8824,Zm00001d023461,Zm00001d023461
8825,Zm00001d023432,Zm00001d023432
8826,Zm00001d025298,Zm00001d025298
8827,Zm00001d023253,Zm00001d023253
8828,Zm00001d026337,Zm00001d026337
8829,Zm00001d026256,Zm00001d026256
8830,Zm00001d023556,Zm00001d023556
8831,Zm00001d025892,Zm00001d025892
8832,Zm00001d026223,Zm00001d026223
8833,Zm00001d025750,Zm00001d025750
8834,Zm00001d026361,Zm00001d026361
8835,Zm00001d025366,Zm00001d025366
8836,Zm00001d026562,Zm00001d026562
8837,Zm00001d024444,Zm00001d024444
8838,Zm00001d024697,Zm00001d024697
8839,Zm00001d024675,Zm00001d024675
8840,Zm00001d025359,Zm00001d025359
8841,Zm00001d024511,Zm00001d024511
8842,Zm00001d025522,Zm00001d025522
8843,Zm00001d026558,Zm00001d026558
8844,Zm00001d025697,Zm00001d025697
8845,Zm00001d026618,Zm00001d026618
8846,Zm00001d026038,Zm00001d026038
8847,Zm00001d024126,Zm00001d024126
8848,Zm00001d023479,Zm00001d023479
8849,Zm00001d023523,Zm00001d023523
8850,Zm00001d024534,Zm00001d024534
8851,Zm00001d024917,Zm00001d024917
8852,Zm00001d024386,Zm00001d024386
8853,Zm00001d023336,Zm00001d023336
8854,Zm00001d026582,Zm00001d026582
8855,Zm00001d025661,Zm00001d025661
8856,Zm00001d024361,Zm00001d024361
8857,Zm00001d023587,Zm00001d023587
8858,Zm00001d023617,Zm00001d023617
8859,Zm00001d024637,Zm00001d024637
8860,Zm00001d025639,Zm00001d025639
8861,Zm00001d024709,Zm00001d024709
8862,Zm00001d024562,Zm00001d024562
8863,Zm00001d024476,Zm00001d024476
8864,Zm00001d025416,Zm00001d025416
8865,Zm00001d025686,Zm00001d025686
8866,Zm00001d024528,Zm00001d024528
8867,Zm00001d024600,Zm00001d024600
8868,Zm00001d024481,Zm00001d024481
8869,Zm00001d024256,Zm00001d024256
8870,Zm00001d024062,Zm00001d024062
8871,Zm00001d025213,Zm00001d025213
8872,Zm00001d025493,Zm00001d025493
8873,Zm00001d023992,Zm00001d023992
8874,Zm00001d026016,Zm00001d026016
8875,Zm00001d025548,Zm00001d025548
8876,Zm00001d025795,Zm00001d025795
8877,Zm00001d025971,Zm00001d025971
8878,Zm00001d026700,Zm00001d026700
8879,Zm00001d026083,Zm00001d026083
8880,Zm00001d026630,Zm00001d026630
8881,Zm00001d025977,Zm00001d025977
8882,Zm00001d025511,Zm00001d025511
8883,Zm00001d024365,Zm00001d024365
8884,Zm00001d024201,Zm00001d024201
8885,Zm00001d025531,Zm00001d025531
8886,Zm00001d023595,Zm00001d023595
8887,Zm00001d023781,Zm00001d023781
8888,Zm00001d026427,Zm00001d026427
8889,Zm00001d025469,Zm00001d025469
8890,Zm00001d024174,Zm00001d024174
8891,Zm00001d024619,Zm00001d024619
8892,Zm00001d025825,Zm00001d025825
8893,Zm00001d025870,Zm00001d025870
8894,Zm00001d024573,Zm00001d024573
8895,Zm00001d026436,Zm00001d026436
8896,Zm00001d023228,Zm00001d023228
8897,Zm00001d025904,Zm00001d025904
8898,Zm00001d024168,Zm00001d024168
8899,Zm00001d025609,Zm00001d025609
8900,Zm00001d026006,Zm00001d026006
8901,Zm00001d025425,Zm00001d025425
8902,Zm00001d023362,Zm00001d023362
8903,Zm00001d025355,Zm00001d025355
8904,Zm00001d026248,Zm00001d026248
8905,Zm00001d025964,Zm00001d025964
8906,Zm00001d024120,Zm00001d024120
8907,Zm00001d024553,Zm00001d024553
8908,Zm00001d026621,Zm00001d026621
8909,Zm00001d023353,Zm00001d023353
8910,Zm00001d025288,Zm00001d025288
8911,Zm00001d025861,Zm00001d025861
8912,Zm00001d025040,Zm00001d025040
8913,Zm00001d025644,Zm00001d025644
8914,Zm00001d025651,Zm00001d025651
8915,Zm00001d025805,Zm00001d025805
8916,Zm00001d025384,Zm00001d025384
8917,Zm00001d025782,Zm00001d025782
8918,Zm00001d025666,Zm00001d025666
8919,Zm00001d024628,Zm00001d024628
8920,Zm00001d026295,Zm00001d026295
8921,Zm00001d024693,Zm00001d024693
8922,Zm00001d023985,Zm00001d023985
8923,Zm00001d026305,Zm00001d026305
8924,Zm00001d023305,Zm00001d023305
8925,Zm00001d025673,Zm00001d025673
8926,Zm00001d025055,Zm00001d025055
8927,Zm00001d026681,Zm00001d026681
8928,Zm00001d023416,Zm00001d023416
8929,Zm00001d025099,Zm00001d025099
8930,Zm00001d023839,Zm00001d023839
8931,Zm00001d026188,Zm00001d026188
8932,Zm00001d024245,Zm00001d024245
8933,Zm00001d025984,Zm00001d025984
8934,Zm00001d023208,Zm00001d023208
8935,Zm00001d025734,Zm00001d025734
8936,Zm00001d025116,Zm00001d025116
8937,Zm00001d026128,Zm00001d026128
8938,Zm00001d024223,Zm00001d024223
8939,Zm00001d024544,Zm00001d024544
8940,Zm00001d026086,Zm00001d026086
8941,Zm00001d024394,Zm00001d024394
8942,Zm00001d024904,Zm00001d024904
8943,Zm00001d026205,Zm00001d026205
8944,Zm00001d026453,Zm00001d026453
8945,Zm00001d024894,Zm00001d024894
8946,Zm00001d025715,Zm00001d025715
8947,Zm00001d026712,Zm00001d026712
8948,Zm00001d025483,Zm00001d025483
8949,Zm00001d023294,Zm00001d023294
8950,Zm00001d026021,Zm00001d026021
8951,Zm00001d023760,Zm00001d023760
8952,Zm00001d024047,Zm00001d024047
8953,Zm00001d026396,Zm00001d026396
8954,Zm00001d026531,Zm00001d026531
8955,Zm00001d025146,Zm00001d025146
8956,Zm00001d026143,Zm00001d026143
8957,Zm00001d025696,Zm00001d025696
8958,Zm00001d024593,Zm00001d024593
8959,Zm00001d026045,Zm00001d026045
8960,Zm00001d024482,Zm00001d024482
8961,Zm00001d025966,Zm00001d025966
8962,Zm00001d026034,Zm00001d026034
8963,Zm00001d026477,Zm00001d026477
8964,Zm00001d024587,Zm00001d024587
8965,Zm00001d026637,Zm00001d026637
8966,Zm00001d024463,Zm00001d024463
8967,Zm00001d025623,Zm00001d025623
8968,Zm00001d023871,Zm00001d023871
8969,Zm00001d025893,Zm00001d025893
8970,Zm00001d025741,Zm00001d025741
8971,Zm00001d025690,Zm00001d025690
8972,Zm00001d023322,Zm00001d023322
8973,Zm00001d023677,Zm00001d023677
8974,Zm00001d024518,Zm00001d024518
8975,Zm00001d024344,Zm00001d024344
8976,Zm00001d024471,Zm00001d024471
8977,Zm00001d025796,Zm00001d025796
8978,Zm00001d025689,Zm00001d025689
8979,Zm00001d024092,Zm00001d024092
8980,Zm00001d025547,Zm00001d025547
8981,Zm00001d025918,Zm00001d025918
8982,Zm00001d025191,Zm00001d025191
8983,Zm00001d023941,Zm00001d023941
8984,Zm00001d023267,Zm00001d023267
8985,Zm00001d024739,Zm00001d024739
8986,Zm00001d024194,Zm00001d024194
8987,Zm00001d026440,Zm00001d026440
8988,Zm00001d024591,Zm00001d024591
8989,Zm00001d023918,Zm00001d023918
8990,Zm00001d023573,Zm00001d023573
8991,Zm00001d023822,Zm00001d023822
8992,Zm00001d024853,Zm00001d024853
8993,Zm00001d023422,Zm00001d023422
8994,Zm00001d023882,Zm00001d023882
8995,Zm00001d024321,Zm00001d024321
8996,Zm00001d023754,Zm00001d023754
8997,Zm00001d026460,Zm00001d026460
8998,Zm00001d025838,Zm00001d025838
8999,Zm00001d024293,Zm00001d024293
9000,Zm00001d024063,Zm00001d024063
9001,Zm00001d023419,Zm00001d023419
9002,Zm00001d023252,Zm00001d023252
9003,Zm00001d026521,Zm00001d026521
9004,Zm00001d024170,Zm00001d024170
9005,Zm00001d025532,Zm00001d025532
9006,Zm00001d024390,Zm00001d024390
9007,Zm00001d024535,Zm00001d024535
9008,Zm00001d026449,Zm00001d026449
9009,Zm00001d026176,Zm00001d026176
9010,Zm00001d026506,Zm00001d026506
9011,Zm00001d023830,Zm00001d023830
9012,Zm00001d026207,Zm00001d026207
9013,Zm00001d023247,Zm00001d023247
9014,Zm00001d025640,Zm00001d025640
9015,Zm00001d025231,Zm00001d025231
9016,Zm00001d026597,Zm00001d026597
9017,Zm00001d025496,Zm00001d025496
9018,Zm00001d026537,Zm00001d026537
9019,Zm00001d023517,Zm00001d023517
9020,Zm00001d023689,Zm00001d023689
9021,Zm00001d023304,Zm00001d023304
9022,Zm00001d025462,Zm00001d025462
9023,Zm00001d023639,Zm00001d023639
9024,Zm00001d024495,Zm00001d024495
9025,Zm00001d025681,Zm00001d025681
9026,Zm00001d024336,Zm00001d024336
9027,Zm00001d025656,Zm00001d025656
9028,Zm00001d025566,Zm00001d025566
9029,Zm00001d024368,Zm00001d024368
9030,Zm00001d026192,Zm00001d026192
9031,Zm00001d026116,Zm00001d026116
9032,Zm00001d024204,Zm00001d024204
9033,Zm00001d025427,Zm00001d025427
9034,Zm00001d026124,Zm00001d026124
9035,Zm00001d024456,Zm00001d024456
9036,Zm00001d023564,Zm00001d023564
9037,Zm00001d025664,Zm00001d025664
9038,Zm00001d025912,Zm00001d025912
9039,Zm00001d023976,Zm00001d023976
9040,Zm00001d023767,Zm00001d023767
9041,Zm00001d025712,Zm00001d025712
9042,Zm00001d024192,Zm00001d024192
9043,Zm00001d023969,Zm00001d023969
9044,Zm00001d024941,Zm00001d024941
9045,Zm00001d026057,Zm00001d026057
9046,Zm00001d023272,Zm00001d023272
9047,Zm00001d024823,Zm00001d024823
9048,Zm00001d023240,Zm00001d023240
9049,Zm00001d024681,Zm00001d024681
9050,Zm00001d026552,Zm00001d026552
9051,Zm00001d026604,Zm00001d026604
9052,Zm00001d023261,Zm00001d023261
9053,Zm00001d023237,Zm00001d023237
9054,Zm00001d025209,Zm00001d025209
9055,Zm00001d025507,Zm00001d025507
9056,Zm00001d025723,Zm00001d025723
9057,Zm00001d026298,Zm00001d026298
9058,Zm00001d024216,Zm00001d024216
9059,Zm00001d023955,Zm00001d023955
9060,Zm00001d025551,Zm00001d025551
9061,Zm00001d024178,Zm00001d024178
9062,Zm00001d026676,Zm00001d026676
9063,Zm00001d023285,Zm00001d023285
9064,Zm00001d023506,Zm00001d023506
9065,Zm00001d025949,Zm00001d025949
9066,Zm00001d025502,Zm00001d025502
9067,Zm00001d025476,Zm00001d025476
9068,Zm00001d026424,Zm00001d026424
9069,Zm00001d026439,Zm00001d026439
9070,Zm00001d024371,Zm00001d024371
9071,Zm00001d023521,Zm00001d023521
9072,Zm00001d026518,Zm00001d026518
9073,Zm00001d025312,Zm00001d025312
9074,Zm00001d023962,Zm00001d023962
9075,Zm00001d026017,Zm00001d026017
9076,Zm00001d023580,Zm00001d023580
9077,Zm00001d024805,Zm00001d024805
9078,Zm00001d024407,Zm00001d024407
9079,Zm00001d024397,Zm00001d024397
9080,Zm00001d026406,Zm00001d026406
9081,Zm00001d024117,Zm00001d024117
9082,Zm00001d024319,Zm00001d024319
9083,Zm00001d024743,Zm00001d024743
9084,Zm00001d025354,Zm00001d025354
9085,Zm00001d024687,Zm00001d024687
9086,Zm00001d025090,Zm00001d025090
9087,Zm00001d023298,Zm00001d023298
9088,Zm00001d023513,Zm00001d023513
9089,Zm00001d024583,Zm00001d024583
9090,Zm00001d026346,Zm00001d026346
9091,Zm00001d023987,Zm00001d023987
9092,Zm00001d026594,Zm00001d026594
9093,Zm00001d023560,Zm00001d023560
9094,Zm00001d023640,Zm00001d023640
9095,Zm00001d023924,Zm00001d023924
9096,Zm00001d026711,Zm00001d026711
9097,Zm00001d026202,Zm00001d026202
9098,Zm00001d023343,Zm00001d023343
9099,Zm00001d025824,Zm00001d025824
9100,Zm00001d025767,Zm00001d025767
9101,Zm00001d024824,Zm00001d024824
9102,Zm00001d024303,Zm00001d024303
9103,Zm00001d023634,Zm00001d023634
9104,Zm00001d024075,Zm00001d024075
9105,Zm00001d026528,Zm00001d026528
9106,Zm00001d026458,Zm00001d026458
9107,Zm00001d026495,Zm00001d026495
9108,Zm00001d024522,Zm00001d024522
9109,Zm00001d025358,Zm00001d025358
9110,Zm00001d024412,Zm00001d024412
9111,Zm00001d024907,Zm00001d024907
9112,Zm00001d023394,Zm00001d023394
9113,Zm00001d023741,Zm00001d023741
9114,Zm00001d026061,Zm00001d026061
9115,Zm00001d024931,Zm00001d024931
9116,Zm00001d026620,Zm00001d026620
9117,Zm00001d026413,Zm00001d026413
9118,Zm00001d024855,Zm00001d024855
9119,Zm00001d024900,Zm00001d024900
9120,Zm00001d026319,Zm00001d026319
9121,Zm00001d026651,Zm00001d026651
9122,Zm00001d025554,Zm00001d025554
9123,Zm00001d025985,Zm00001d025985
9124,Zm00001d024242,Zm00001d024242
9125,Zm00001d026189,Zm00001d026189
9126,Zm00001d025614,Zm00001d025614
9127,Zm00001d026573,Zm00001d026573
9128,Zm00001d023212,Zm00001d023212
9129,Zm00001d026053,Zm00001d026053
9130,Zm00001d023680,Zm00001d023680
9131,Zm00001d024802,Zm00001d024802
9132,Zm00001d024790,Zm00001d024790
9133,Zm00001d026089,Zm00001d026089
9134,Zm00001d023390,Zm00001d023390
9135,Zm00001d025456,Zm00001d025456
9136,Zm00001d024629,Zm00001d024629
9137,Zm00001d025866,Zm00001d025866
9138,Zm00001d026457,Zm00001d026457
9139,Zm00001d023784,Zm00001d023784
9140,Zm00001d025054,Zm00001d025054
9141,Zm00001d025482,Zm00001d025482
9142,Zm00001d025480,Zm00001d025480
9143,Zm00001d025594,Zm00001d025594
9144,Zm00001d025646,Zm00001d025646
9145,Zm00001d026180,Zm00001d026180
9146,Zm00001d023491,Zm00001d023491
9147,Zm00001d023982,Zm00001d023982
9148,Zm00001d023968,Zm00001d023968
9149,Zm00001d024112,Zm00001d024112
9150,Zm00001d026067,Zm00001d026067
9151,Zm00001d024400,Zm00001d024400
9152,Zm00001d024353,Zm00001d024353
9153,Zm00001d026015,Zm00001d026015
9154,Zm00001d024072,Zm00001d024072
9155,Zm00001d026465,Zm00001d026465
9156,Zm00001d024408,Zm00001d024408
9157,Zm00001d025868,Zm00001d025868
9158,Zm00001d023548,Zm00001d023548
9159,Zm00001d024041,Zm00001d024041
9160,Zm00001d024038,Zm00001d024038
9161,Zm00001d023287,Zm00001d023287
9162,Zm00001d026401,Zm00001d026401
9163,Zm00001d023928,Zm00001d023928
9164,Zm00001d026141,Zm00001d026141
9165,Zm00001d023565,Zm00001d023565
9166,Zm00001d025383,Zm00001d025383
9167,Zm00001d025724,Zm00001d025724
9168,Zm00001d025196,Zm00001d025196
9169,Zm00001d024541,Zm00001d024541
9170,Zm00001d026668,Zm00001d026668
9171,Zm00001d026438,Zm00001d026438
9172,Zm00001d023701,Zm00001d023701
9173,Zm00001d025280,Zm00001d025280
9174,Zm00001d023453,Zm00001d023453
9175,Zm00001d024613,Zm00001d024613
9176,Zm00001d023946,Zm00001d023946
9177,Zm00001d026513,Zm00001d026513
9178,Zm00001d025773,Zm00001d025773
9179,Zm00001d025923,Zm00001d025923
9180,Zm00001d023596,Zm00001d023596
9181,Zm00001d025967,Zm00001d025967
9182,Zm00001d026025,Zm00001d026025
9183,Zm00001d025556,Zm00001d025556
9184,Zm00001d026629,Zm00001d026629
9185,Zm00001d026283,Zm00001d026283
9186,Zm00001d023872,Zm00001d023872
9187,Zm00001d025302,Zm00001d025302
9188,Zm00001d023811,Zm00001d023811
9189,Zm00001d026129,Zm00001d026129
9190,Zm00001d024175,Zm00001d024175
9191,Zm00001d026000,Zm00001d026000
9192,Zm00001d023623,Zm00001d023623
9193,Zm00001d023743,Zm00001d023743
9194,Zm00001d025524,Zm00001d025524
9195,Zm00001d025571,Zm00001d025571
9196,Zm00001d026559,Zm00001d026559
9197,Zm00001d023275,Zm00001d023275
9198,Zm00001d023315,Zm00001d023315
9199,Zm00001d023350,Zm00001d023350
9200,Zm00001d024068,Zm00001d024068
9201,Zm00001d023232,Zm00001d023232
9202,Zm00001d024754,Zm00001d024754
9203,Zm00001d023222,Zm00001d023222
9204,Zm00001d024479,Zm00001d024479
9205,Zm00001d023384,Zm00001d023384
9206,Zm00001d026689,Zm00001d026689
9207,Zm00001d025900,Zm00001d025900
9208,Zm00001d023524,Zm00001d023524
9209,Zm00001d025039,Zm00001d025039
9210,Zm00001d024694,Zm00001d024694
9211,Zm00001d025814,Zm00001d025814
9212,Zm00001d024798,Zm00001d024798
9213,Zm00001d026672,Zm00001d026672
9214,Zm00001d024457,Zm00001d024457
9215,Zm00001d025446,Zm00001d025446
9216,Zm00001d023417,Zm00001d023417
9217,Zm00001d024496,Zm00001d024496
9218,Zm00001d025778,Zm00001d025778
9219,Zm00001d025917,Zm00001d025917
9220,Zm00001d025248,Zm00001d025248
9221,Zm00001d026195,Zm00001d026195
9222,Zm00001d025665,Zm00001d025665
9223,Zm00001d026119,Zm00001d026119
9224,Zm00001d023561,Zm00001d023561
9225,Zm00001d024396,Zm00001d024396
9226,Zm00001d026029,Zm00001d026029
9227,Zm00001d025628,Zm00001d025628
9228,Zm00001d023395,Zm00001d023395
9229,Zm00001d024468,Zm00001d024468
9230,Zm00001d024713,Zm00001d024713
9231,Zm00001d026142,Zm00001d026142
9232,Zm00001d024114,Zm00001d024114
9233,Zm00001d025221,Zm00001d025221
9234,Zm00001d023627,Zm00001d023627
9235,Zm00001d026482,Zm00001d026482
9236,Zm00001d025714,Zm00001d025714
9237,Zm00001d025818,Zm00001d025818
9238,Zm00001d023282,Zm00001d023282
9239,Zm00001d026590,Zm00001d026590
9240,Zm00001d024895,Zm00001d024895
9241,Zm00001d026019,Zm00001d026019
9242,Zm00001d023975,Zm00001d023975
9243,Zm00001d024268,Zm00001d024268
9244,Zm00001d025378,Zm00001d025378
9245,Zm00001d023552,Zm00001d023552
9246,Zm00001d026105,Zm00001d026105
9247,Zm00001d023916,Zm00001d023916
9248,Zm00001d025911,Zm00001d025911
9249,Zm00001d023259,Zm00001d023259
9250,Zm00001d024357,Zm00001d024357
9251,Zm00001d025017,Zm00001d025017
9252,Zm00001d025701,Zm00001d025701
9253,Zm00001d023735,Zm00001d023735
9254,Zm00001d024662,Zm00001d024662
9255,Zm00001d024523,Zm00001d024523
9256,Zm00001d025799,Zm00001d025799
9257,Zm00001d023816,Zm00001d023816
9258,Zm00001d026252,Zm00001d026252
9259,Zm00001d026282,Zm00001d026282
9260,Zm00001d026695,Zm00001d026695
9261,Zm00001d024574,Zm00001d024574
9262,Zm00001d026690,Zm00001d026690
9263,Zm00001d024167,Zm00001d024167
9264,Zm00001d023838,Zm00001d023838
9265,Zm00001d023909,Zm00001d023909
9266,Zm00001d023646,Zm00001d023646
9267,Zm00001d025394,Zm00001d025394
9268,Zm00001d023475,Zm00001d023475
9269,Zm00001d023601,Zm00001d023601
9270,Zm00001d026004,Zm00001d026004
9271,Zm00001d026111,Zm00001d026111
9272,Zm00001d023905,Zm00001d023905
9273,Zm00001d026486,Zm00001d026486
9274,Zm00001d024757,Zm00001d024757
9275,Zm00001d024193,Zm00001d024193
9276,Zm00001d023510,Zm00001d023510
9277,Zm00001d024445,Zm00001d024445
9278,Zm00001d025926,Zm00001d025926
9279,Zm00001d026130,Zm00001d026130
9280,Zm00001d024596,Zm00001d024596
9281,Zm00001d025753,Zm00001d025753
9282,Zm00001d025744,Zm00001d025744
9283,Zm00001d025610,Zm00001d025610
9284,Zm00001d025862,Zm00001d025862
9285,Zm00001d025289,Zm00001d025289
9286,Zm00001d025592,Zm00001d025592
9287,Zm00001d026226,Zm00001d026226
9288,Zm00001d023868,Zm00001d023868
9289,Zm00001d024671,Zm00001d024671
9290,Zm00001d025746,Zm00001d025746
9291,Zm00001d023650,Zm00001d023650
9292,Zm00001d026632,Zm00001d026632
9293,Zm00001d025418,Zm00001d025418
9294,Zm00001d026090,Zm00001d026090
9295,Zm00001d025389,Zm00001d025389
9296,Zm00001d025823,Zm00001d025823
9297,Zm00001d026614,Zm00001d026614
9298,Zm00001d024706,Zm00001d024706
9299,Zm00001d024441,Zm00001d024441
9300,Zm00001d024666,Zm00001d024666
9301,Zm00001d026425,Zm00001d026425
9302,Zm00001d024317,Zm00001d024317
9303,Zm00001d023755,Zm00001d023755
9304,Zm00001d024540,Zm00001d024540
9305,Zm00001d024772,Zm00001d024772
9306,Zm00001d024013,Zm00001d024013
9307,Zm00001d024745,Zm00001d024745
9308,Zm00001d024906,Zm00001d024906
9309,Zm00001d025070,Zm00001d025070
9310,Zm00001d025761,Zm00001d025761
9311,Zm00001d025174,Zm00001d025174
9312,Zm00001d026520,Zm00001d026520
9313,Zm00001d024876,Zm00001d024876
9314,Zm00001d025663,Zm00001d025663
9315,Zm00001d023351,Zm00001d023351
9316,Zm00001d025733,Zm00001d025733
9317,Zm00001d026076,Zm00001d026076
9318,Zm00001d026260,Zm00001d026260
9319,Zm00001d025576,Zm00001d025576
9320,Zm00001d026684,Zm00001d026684
